郵	ユウ			mail, stagecoach stop	mail	BƯU	bưu điện		郵便(ゆうびん): mail; postal service<br>郵便局(ゆうびんきょく): post office<br>郵送(ゆうそう): mailing	2	6	917	垂: droop; suspend; hang; slouch<br>邑: village; rural community; right village radical (no. 163)	11	邑	163	7	むら・おおざと・おおざとづくり・ゆう	(không có)	会意 Hội ý	grade6 JLPT.N2 kanjifreq751-1000
針	シン	はり	は	needle, pin, staple, stinger	needle	CHÂM, TRÂM	cái kim, phương châm, châm cứu		方針(ほうしん): objective; plan; policy<br>針(はり): (1) needle; pin (2) hook (3) stinger; thorn (4) hand (e.g. clock, etc.); pointer (5) staple (for a stapler) (6) needlework; sewing (7) malice (8) counter for stitches<br>針金(はりがね): wire<br>針路(しんろ): course; direction; compass bearing	2	6	505	金: gold<br>十: ten	10	金	167	8	かね・かねへん	(không có)	形声 Hình thanh	grade6 JLPT.N2 Kanji_Manufactured.Item kanjifreq501-750
革	カク	かわ		leather, become serious, skin, hide, pelt	leather	CÁCH	da thuộc, cách mạng		改革(かいかく): reform; reformation; innovation<br>革命(かくめい): (1) revolution (2) 58th year of the sexagenary cycle (in onmyou-dou)<br>革新(かくしん): reform; innovation<br>革(かわ): leather<br>変革(へんかく): (1) change; reform; revolution; upheaval (2) Reformation<br>つり革(つりかわ): strap (to hang onto)	2	6	249	廿: twenty; 20<br>口: mouth	9	革	177	9	かわ・かくのかわ・かわへん・つくりがわ	(không có)	象形 Tượng hình	grade6 JLPT.N2 Kanji_Manufactured.Item kanjifreq1-250
骨	コツ	ほね		skeleton, bone, remains, frame	skeleton	CỐT	xương, cốt nhục		骨(ほね): (1) bone (2) frame (3) outline; core (4) backbone; spirit; fortitude (5) laborious; troublesome; difficult<br>骨折(こっせつ): bone fracture<br>露骨(ろこつ): (1) frank; blunt; plain; outspoken (2) conspicuous; open (3) broad; suggestive; lewd<br>骨(こつ): knack; skill; trick; secret; know-how; the ropes; hang<br>骨董品(こっとうひん): curio; antique	2	6	936	月: month; moon	10	骨	188	10	ほね・ほねへん	(không có)	会意 Hội ý	grade6 JLPT.N2 Kanji_Body_General kanjifreq751-1000
環	カン	わ	たま, たまき	ring, circle, link, wheel	ring	HOÀN	hoàn cảnh, tuần hoàn		環境(かんきょう): environment; circumstance<br>循環(じゅんかん): circulation; rotation; cycle	2	S	409	玉: jewel; ball<br>睘: round; stare	17	玉	96	5	たま・たまへん ・ おう・おうへん・あうさま	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Physical.Properties_Shape.Size kanjifreq251-500
欧	オウ	うた.う、は.く	おお, ひろ	Europe	Europe	ÂU	châu âu		欧米(おうべい): Europe and America; the West<br>欧羅巴(ヨーロッパ): Europe	2	S	421	区: ward; district<br>欠: lack; gap; fail; yawning radical (no. 76)	8	欠	76	4	あくび・けんづくり・かける・けつ	歐	会意 Hội ý	gradeS JLPT.N2 kanjifreq251-500
被	ヒ	こうむ.る、おお.う、かぶ.る、かぶ.せる	ぎぬ	incur, cover, veil, brood over, shelter, wear, put on, be exposed (film), receiving	incur	BỊ	bị, bị động, bị cáo		"被害(ひがい): (suffering) damage; injury; harm<br>被る(かぶる): (1) to put on (one's head); to wear; to have on; to pull over (one's head); to crown (oneself) (2) to be covered with (dust, snow, etc.); to pour (water, etc.) on oneself; to dash on oneself; to ship water (3) to bear (e.g. someone's debts, faults, etc.); to take (blame); to assume (responsibility); to shoulder (burden) (4) to overlap (e.g. sound or color) (5) to be similar; to be redundant (6) to be fogged (due to overexposure, etc.) (7) to close; to come to an end (8) to get a full house; to sell out (9) to blunder; to bungle; to fail (10) to be deceived<br>被せる(かぶせる): to cover (with something); to put on (e.g. on someone else's head); to plate something (with a metal); to pour or dash a liquid (on something); to charge (a person with a guilt)<br>被(ひ): indicates the target of an activity; -ee (e.g. employee, examinee, trustee)"	2	S	431	衣: garment; clothes; dressing<br>皮: pelt; skin; hide; leather; skin radical (no. 107)	10	衣	145	6	ころも・ころもへん	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq251-500
含	ガン	ふく.む、ふく.める		include, bear in mind, understand, cherish	include	HÀM	hàm ý, hàm nghĩa, hàm súc		"含む(ふくむ): (1) to contain; to comprise; to have; to hold; to include; to embrace (2) to hold in the mouth (3) to bear in mind; to understand; to harbor (grudge, etc.); to harbour (4) to express (emotion, etc.); to imply<br>含める(ふくめる): (1) to include (in a group or scope) (2) to instruct; to make one understand (3) to include (a nuance); to put in (an implication) (4) to put in (someone's) mouth (5) to permeate with flavor<br>含嗽(うがい): gargling; rinsing one's mouth"	2	S	466	今: now<br>口: mouth	7	口	30	3	くち・くちへん	(không có)	会意 Hội ý	gradeS JLPT.N2 kanjifreq251-500
況	キョウ	まし.て、いわ.んや、おもむき		condition, situation	but of course	HUỐNG	tình huống, trạng huống		状況(じょうきょう): state of affairs (around you); situation; circumstances<br>不況(ふきょう): recession; depression; slump<br>好況(こうきょう): prosperous conditions; healthy economy<br>況して(まして): (1) still more; to say nothing of; not to mention (2) still less (with neg. verb)	2	S	490	水: water<br>兄: elder brother; big brother	8	水	85	4	みず・したみず・さんずい	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq251-500
湾	ワン	いりえ		gulf, bay, inlet	gulf	LOAN	vịnh		湾(わん): bay; gulf; inlet	2	S	545	水: water<br>弯: curve; stretching a bow	12	水	85	4	みず・したみず・さんずい	灣	形声 Hình thanh	gradeS JLPT.N2 Kanji_Nature_Landscape kanjifreq501-750
捜	ソウ、シュ、シュウ	さが.す		search, look for, locate	search	SƯU	sưu tầm, sưu tập		捜査(そうさ): search (esp. in criminal investigations); investigation; inquiry; enquiry<br>捜索(そうさく): search (esp. for someone or something missing); investigation	2	S	592	手: hand<br>叟: old person	10	手	64	4	て・てへん	搜	形声 Hình thanh	gradeS JLPT.N2 kanjifreq501-750
超	チョウ	こ.える、こ.す	まさる, わたる	transcend, super-, ultra-	transcend	SIÊU	siêu việt, siêu thị, siêu nhân		超える(こえる): (1) to cross over; to cross; to pass through; to pass over (out of) (2) to exceed<br>超過(ちょうか): excess; being more than<br>超(ちょう): (1) super-; ultra-; hyper-; very; really (2) over (after a number or counter); more than	2	S	597	走: run<br>召: seduce; call; send for; wear; put on; ride in; buy; eat; drink; catch (cold)	12	走	156	7	はしる・そうにょう	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq501-750
療	リョウ			heal, cure	heal	LIỆU	trị liệu		医療(いりょう): medical care; medical treatment<br>治療(ちりょう): medical treatment; cure<br>診療(しんりょう): medical examination and treatment; diagnosis	2	S	600	疒: trailing sickness; sick radical (no. 104)<br>尞: fuel used for sacrifices	17	疒	104	5	やまい・やまいだれ	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Body_Health.Illness kanjifreq501-750
介	カイ		すけ, ゆき	jammed in, shellfish, mediate, concern oneself with	jammed in	GIỚI	ở giữa, môi giới, giới thiệu		紹介(しょうかい): introduction; referral<br>厄介(やっかい): (1) trouble; burden; nuisance; bother; worry (2) care; dependence; support; kindness; obligation; staying (with a person)<br>介入(かいにゅう): intervention<br>介護(かいご): nursing; care; caregiving; caring<br>介抱(かいほう): nursing; looking after	2	S	617	人: person<br>丿: katakana no radical (no. 4)<br>丨: number one; line; rod radical (no. 2)	4	人	9	2	ひと・にんべん・ひとやね	(không có)	象形 Tượng hình	gradeS JLPT.N2 kanjifreq501-750
販	ハン			marketing, sell, trade	marketing	PHIẾN, PHÁN	bán, phán mại		販売(はんばい): sales; selling; marketing	2	S	627	貝: shellfish<br>反: anti-	11	貝	154	7	かい・かいへん・こがい	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Human.Activities_Money.Commerce kanjifreq501-750
幅	フク	はば		hanging scroll, width	hanging scroll	BỨC	bề ngang		大幅(おおはば): (1) big; large; drastic; substantial (2) full-width cloth (approx. 72 cm wide for traditional Japanese clothing; approx. 140 cm wide for Western clothing)<br>幅(はば): width; breadth	2	S	641	巾: towel; hanging scroll; width; cloth radical (no. 50)<br>畐: to fill; roll of cloth	12	巾	50	3	はば・はばへん・きんべん	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Physical.Properties_Shape.Size kanjifreq501-750
般	ハン			carrier, carry, all	carrier	BÀN, BAN	nhất ban		一般(いっぱん): general; liberal; universal; ordinary; average<br>全般(ぜんぱん): (the) whole; universal; wholly; general	2	S	649	舟: boat; ship<br>殳: pike; windy-again radical (no. 79)	10	舟	137	6	ふね・ふねへん	(không có)	会意 Hội ý	gradeS JLPT.N2 kanjifreq501-750
換	カン	か.える、-か.える、か.わる		interchange, period, charge, change?	interchange	HOÁN	giao hoán		"換える(かえる): (1) to replace (2) to exchange; to interchange (3) to substitute<br>乗換え(のりかえ): (1) transfer (trains, buses, etc.); connection; connexion (2) switching (stock) (3) chromosomal crossover; crossing over<br>交換(こうかん): exchange; interchange; switching; reciprocity; barter; substitution; replacement; clearing (of checks, cheques)<br>換算(かんさん): conversion (e.g. yen to dollars); change; exchange; translation (numerical)<br>換気(かんき): ventilation<br>乗り換える(のりかえる): (1) to transfer (trains); to change (bus, train) (2) to change one's mind; to move on to (e.g. a new love interest); to change methods; to change one's way of thinking<br>転換(てんかん): convert; divert"	2	S	687	手: hand<br>奐: clear; bright	12	手	64	4	て・てへん	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq501-750
占	セン	し.める、うらな.う	うら, しむ, じめ	fortune telling, divine, forecast, occupy, hold, have, get, take	fortune-telling	CHIÊM, CHIẾM	chiếm cứ		"占領(せんりょう): occupation; capture; possession; have a room to oneself<br>独占(どくせん): (1) monopoly (2) to monopolize; to hog<br>占う(うらなう): to tell someone's fortune; to forecast; to predict; to divine<br>占める(しめる): (1) to comprise (some part of the whole); to account for; to make up (of) (2) to hold; to occupy<br>占めた(しめた): I've got it; all right; fine"	2	S	694	卜: divination<br>口: mouth	5	卜	25	2	ぼく・ぼくづくり・ぼくのと・と・うらない	(không có)	会意 Hội ý	gradeS JLPT.N2 kanjifreq501-750
伸	シン	の.びる、の.ばす、の.べる、の.す	のぶ, よぼる	expand, stretch, extend, lengthen, increase	expand	THÂN	dãn ra		"伸びる(のびる): (1) to stretch; to extend; to lengthen; to spread (2) to make progress; to grow (beard, body height) (3) to grow stale (soba) (4) to be straightened; to be flattened; to be smoothed (5) to be exhausted (6) to be postponed; to be prolonged<br>欠伸(あくび): (1) yawn; yawning (and stretching) (2) kanji ""yawning"" radical (radical 76)"	2	S	730	人: person<br>申: have the honor to; sign of the monkey; 3-5PM; ninth sign of Chinese zodiac	7	人	9	2	ひと・にんべん・ひとやね	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq501-750
爆	バク	は.ぜる		bomb, burst open, pop, split	bomb	BỘC	bộc phát		爆発(ばくはつ): explosion; detonation; eruption<br>原爆(げんばく): atomic bomb; A-bomb<br>爆弾(ばくだん): bomb<br>爆破(ばくは): destructive blast; explosion; blow up	2	S	735	火: fire<br>暴: outburst; rave; fret; force; violence; cruelty; outrage	19	火	86	4	ひ・ひへん・れっか・れんが	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Human.Activities_Fighting kanjifreq501-750
普	フ	あまね.く、あまねし	しん, ひろ	universal, wide(ly), generally, Prussia	universal	PHỔ	phổ thông		普通(ふつう): (1) general; ordinary; usual (2) normally; generally; usually (3) train that stops at every station<br>普及(ふきゅう): diffusion; spread; popularization; promulgation; familiarization<br>普段(ふだん): usual; habitual; ordinary; everyday; always<br>普遍(ふへん): universal; ubiquitous; omnipresent	2	S	757	並: row; and; besides; as well as; line up; rank with; rival; equal<br>日: day; sun; Japan; counter for days	12	日	72	4	ひ・ひへん・にち・にちへん	(không có)	会意 Hội ý	gradeS JLPT.N2 kanjifreq751-1000
齢	レイ	よわい、とし		age	age	LINH	tuổi		年齢(ねんれい): age; years	2	S	770	齒: tooth; cog<br>令: orders; ancient laws; command; decree	17	齒	211	15	は・はへん	齡	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
了	リョウ		さとる	complete, finish	complete	LIỄU	kết liễu, liễu giải		"了承(りょうしょう): acknowledgement; acknowledgment; understanding (e.g. ""please be understanding of the mess during our renovation""); noting; acceptance<br>終了(しゅうりょう): end; close; termination<br>了解(りょうかい): comprehension; consent; understanding; roger (on the radio)<br>修了(しゅうりょう): completion (of a course)<br>完了(かんりょう): (1) completion; conclusion (2) perfect (tense, form, aspect)<br>了(りょう): finish; completion; understanding"	2	S	792	亅: feathered stick; barb radical (no. 6)	2	亅	6	1	はねぼう	(không có)	象形 Tượng hình	gradeS JLPT.N2 kanjifreq751-1000
絡	ラク	から.む、から.まる		entwine, coil around, get caught in	entwine	LẠC	liên lạc		連絡(れんらく): (1) to contact; to get in touch (2) contacting; getting in touch; communication; call; message (3) connection; coordination; junction (4) intercalary; intercalaris; internuncial<br>絡む(からむ): (1) to entangle; to entwine (2) to pick a quarrel; to find fault (3) to be involved with; to be influenced by; to develop a connection with	2	S	806	糸: thread<br>各: each; every; either	12	糸	120	6	いと・いとへん	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
募	ボ	つの.る		recruit, campaign, gather (contributions), enlist, grow violent	recruit	MỘ	mộ tập, chiêu mộ		応募(おうぼ): subscription; application<br>募集(ぼしゅう): recruiting; taking applications<br>募る(つのる): (1) to invite contributions, etc.; to solicit help, participation, etc.; to recruit (e.g. soldiers) (2) to grow violent; to become stronger; to become worse<br>募金(ぼきん): fund-raising; collection of funds<br>公募(こうぼ): public appeal (e.g. for contributions); public offering (of securities); public advertisement (of a post)	2	S	809	莫: must not; do not; be not<br>力: power; strength; strong; strain; bear up; exert	12	力	19	2	ちから・りきづくり	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
昇	ショウ	のぼ.る	しゅう, のり	rise up	rise up	THĂNG	thăng tiến, thăng thiên		上昇(じょうしょう): rising; ascending; climbing<br>昇進(しょうしん): promotion	2	S	826	日: day; sun; Japan; counter for days<br>升: measuring box; 1.8 liter	8	日	72	4	ひ・ひへん・にち・にちへん	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
香	コウ、キョウ	か、かお.り、かお.る	こ, こお, ひゃん, よし	incense, smell, perfume	incense	HƯƠNG	mùi hương, hương thơm		香り(かおり): aroma; fragrance; scent; smell<br>香水(こうすい): perfume<br>香辛料(こうしんりょう): spices	2	S	859	禾: 2-branch tree radical (no. 115)<br>日: day; sun; Japan; counter for days	9	香	186	9	か・こう・かおり・においこう	(không có)	会意 Hội ý	gradeS JLPT.N2 Kanji_Emotion.Sense_Sense kanjifreq751-1000
巨	キョ		おお, か, こ, なお	gigantic, big, large, great	gigantic	CỰ	to lớn, cự đại, cự phách		巨大(きょだい): huge; gigantic; enormous	2	S	892	匚: box-on-side enclosure radical (no. 22)<br>二: two; two radical (no.2)	5	工	48	3	こう・たくみ・たくみへん・え	(không có)	象形 Tượng hình	gradeS JLPT.N2 Kanji_Physical.Properties_Shape.Size kanjifreq751-1000
震	シン	ふる.う、ふる.える		quake, shake, tremble, quiver, shiver	quake	CHẤN	địa chấn		地震(じしん): earthquake<br>震える(ふるえる): to shiver; to shake; to quake; to tremble; to quaver; to quiver<br>震わせる(ふるわせる): to (make something) quiver; to shake; to tremble; to vibrate	2	S	893	雨: rain<br>辰: sign of the dragon; 7-9AM; fifth sign of Chinese zodiac; shin dragon radical (no. 161)	15	雨	173	8	あめ・あめかんむり・あまかんむり	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Nature_Weather kanjifreq751-1000
触	ショク	ふ.れる、さわ.る、さわ		contact, touch, feel, hit, proclaim, announce, conflict	contact	XÚC	tiếp xúc		接触(せっしょく): touch; contact<br>感触(かんしょく): feel (i.e. tactile sensation); touch; feeling; sensation; texture (e.g. food, cloth)<br>触る(さわる): to touch; to feel<br>触れる(ふれる): (1) to touch; to feel (2) to experience; to come in contact with; to be emotionally moved (by); to perceive (3) to touch on a subject; to allude to (4) to be in conflict (with); to violate (law, copyright, etc.) (5) to proclaim<br>気触れる(かぶれる): (1) to develop a rash or inflammation (e.g. in response to a skin irritant); to react to (something) (2) to be strongly influenced (usu. negative or critical nuance)<br>有り触れる(ありふれる): to be common	2	S	904	角: angle; corner; square; horn; antlers<br>虫: insect; bug; temper	13	角	148	7	つの・かく・つのへん	觸	形声 Hình thanh	gradeS JLPT.N2 Kanji_Emotion.Sense_Sense kanjifreq751-1000
依	イ、エ	よ.る	よ, より	reliant, depend on, consequently, therefore, due to	reliant	Y	ỷ lại		依然(いぜん): still; as yet; as it has been<br>依頼(いらい): (1) request; commission; dispatch; despatch (2) dependence; trust<br>依存(いぞん): dependence; dependent; reliance<br>依ると(よると): according to	2	S	906	人: person<br>衣: garment; clothes; dressing	8	人	9	2	ひと・にんべん・ひとやね	(không có)	会意 Hội ý	gradeS JLPT.N2 kanjifreq751-1000
汚	オ	けが.す、けが.れる、けが.らわしい、よご.す、よご.れる、きたな.い		dirty, pollute, disgrace, rape, defile	dirty	Ô	ô nhiễm		汚染(おせん): pollution; contamination<br>汚れ(よごれ): dirt; filth<br>汚れる(よごれる): (1) to get dirty; to become dirty (2) to become sullied<br>汚い(きたない): (1) dirty; filthy; foul; unclean (2) disordered; messy; untidy; poor (e.g. handwriting) (3) indecent (language, etc.); dirty; vulgar; coarse (4) dastardly; mean; base; underhanded (5) stingy; greedy<br>汚す(よごす): (1) to pollute; to contaminate; to soil; to make dirty; to stain (2) to disgrace; to dishonour; to dishonor; to defile<br>汚らわしい(けがらわしい): filthy; unfair; dirty; untouchable; disgusting; nasty; foul; odious; repulsive<br>汚れ(けがれ): uncleanness; impurity; disgrace<br>汚れる(けがれる): to be violated; to be corrupted; to be polluted; to be stained	2	S	908	水: water<br>二: two; two radical (no.2)	6	水	85	4	みず・したみず・さんずい	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Physical.Properties_Miscellaneous kanjifreq751-1000
恵	ケイ、エ	めぐ.む、めぐ.み	あや, け, さと, さとし, しげ, へい, み, やす	favor, blessing, grace, kindness	favor	HUỆ	ân huệ		知恵(ちえ): (1) wisdom; wit; sagacity; sense; intelligence (2) prajna (insight leading to enlightenment)<br>恩恵(おんけい): grace; favor; favour; blessing; benefit<br>恵み(めぐみ): blessing; grace<br>恵む(めぐむ): (1) to bless; to show mercy to (2) to give (money, etc.)<br>恵まれる(めぐまれる): to be blessed with; to be rich in; to abound in	2	S	925	由: wherefore; a reason<br>心: heart; mind; spirit; heart radical (no. 61)	10	心	61	4	こころ・したごころ・りっしんべん	惠	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
傾	ケイ	かたむ.く、かたむ.ける、かたぶ.く、かた.げる、かし.げる		lean, incline, tilt, trend, wane, sink, ruin, bias	lean	KHUYNH	khuynh đảo, khuynh hướng		"傾向(けいこう): tendency; trend; inclination<br>傾斜(けいしゃ): inclination; slant; slope; bevel; list; dip<br>傾ける(かたむける): (1) to incline; to lean; to tip; to tilt; to slant; to bend; to list (2) to devote oneself to; to concentrate on; to pour one's energy into (3) to ruin; to squander; to empty (4) to drink (alcohol)<br>傾く(かたむく): (1) to incline toward; to slant; to lurch; to heel over; to be disposed to; to trend toward; to be prone to (2) to go down (sun); to wane; to sink; to decline<br>傾らか(なだらか): gently-sloping; gentle; easy"	2	S	938	人: person<br>頃: time; about; toward	13	人	9	2	ひと・にんべん・ひとやね	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
駐	チュウ			stop-over, reside in, resident	parking	TRÚ	đồn trú		駐車場(ちゅうしゃじょう): parking lot; parking place<br>駐車(ちゅうしゃ): parking (e.g. car)	2	S	955	馬: horse<br>主: lord; chief; master; main thing; principal	15	馬	187	10	うま・うまへん	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
紹	ショウ		つぐ	introduce, inherit, help	introduce	THIỆU	giới thiệu		紹介(しょうかい): introduction; referral	2	S	963	糸: thread<br>召: seduce; call; send for; wear; put on; ride in; buy; eat; drink; catch (cold)	11	糸	120	6	いと・いとへん	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
雇	コ	やと.う		employ, hire	employ	CỐ	thuê, cố nông		雇用(こよう): employment (long term); hire<br>雇う(やとう): (1) to employ (2) to hire; to charter	2	S	975	戸: door; counter for houses; door radical (no. 63)<br>隹: bird; old bird radical (no. 172)	12	隹	172	8	ふるとり	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq751-1000
替	タイ	か.える、か.え-、か.わる	かえ	exchange, spare, substitute, per-	exchange	THẾ	thay thế, đại thế		"交替(こうたい): alternation; change; relief; relay; shift; substitution (sports, etc.)<br>為替(かわせ): (1) money order; draft (2) exchange (e.g. foreign)<br>両替(りょうがえ): change; money exchange<br>着替える(きがえる): to change one's clothes<br>切り替え(きりかえ): exchange; conversion; replacement; switching (to); switchover<br>取り替える(とりかえる): to exchange; to replace<br>着替え(きがえ): changing clothes; change of clothes<br>立て替える(たてかえる): (1) to pay an advance; to put down money on something (2) to pay for another; to pay someone else's debt as a loan to him<br>切り替える(きりかえる): to change; to exchange; to convert; to renew; to throw a switch; to replace; to switch over<br>取り替え(とりかえ): swap; exchange"	2	S	979	夫: husband; man<br>夫: husband; man<br>日: day; sun; Japan; counter for days	12	曰	73	4	ひらび・いわく	(không có)	会意 Hội ý	gradeS JLPT.N2 kanjifreq751-1000
贈	ゾウ、ソウ	おく.る		presents, send, give to, award to, confer on, presenting something	presents	TẶNG	hiến tặng		贈物(おくりもの): present; gift<br>贈る(おくる): to send; to give to; to award to; to confer on<br>寄贈(きぞう): donation; presentation; gift	2	S	1001	貝: shellfish<br>曽: formerly; once; before; ever; never; ex-	18	貝	154	7	かい・かいへん・こがい	贈	形声 Hình thanh	gradeS JLPT.N2 kanjifreq1001-1500
薄	ハク	うす.い、うす-、-うす、うす.める、うす.まる、うす.らぐ、うす.ら-、うす.れる、すすき		dilute, thin, weak (tea)	dilute	BẠC	mỏng, bạc mệnh		薄い(うすい): (1) thin (2) pale; light (3) watery; dilute; sparse (4) weak (taste, etc.) (5) slim (probability, etc.); small<br>薄暗い(うすぐらい): dim; gloomy<br>薄める(うすめる): to dilute; to water down<br>薄弱(はくじゃく): feebleness; weakness; weak	2	S	1009	艸: grass; plants; grass radical (no. 140)<br>溥: far and wide	16	艸	140	6	くさ・くさかんむり	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Physical.Properties_Miscellaneous kanjifreq1001-1500
奥	オウ	おく、おく.まる、くま	お, おお, おん, つ, のく	heart, interior	core	ÁO	trong cùng		奥(おく): interior; inner part; inside<br>奥さん(おくさん): wife; your wife; his wife; married lady; madam	2	S	1018	丿: katakana no radical (no. 4)<br>冂: upside-down box radical (no. 13)<br>米: rice; USA; metre<br>大: large; big	12	大	37	3	だい・おおきい	奧	会意 Hội ý	gradeS JLPT.N2 Kanji_Directions kanjifreq1001-1500
詰	キツ、キチ	つ.める、つ.め、-づ.め、つ.まる、つ.む	ずめ, づめ	packed, close, pressed, reprove, rebuke, blame	packed	CẬT	đóng hộp		"缶詰め(かんづめ): packing (in cans); canning; canned goods; tin can<br>見詰める(みつめる): to stare at; to gaze at; to look hard at; to watch intently; to fix one's eyes on<br>詰まる(つまる): (1) to be blocked; to be packed (2) to hit the ball near the handle of the bat (baseball)<br>瓶詰め(びんづめ): bottling; bottled<br>詰まり(つまり): (1) that is to say; that is; in other words; I mean (2) in short; in brief; to sum up; ultimately; in the end; in the long run; when all is said and done; what it all comes down to; when you get right down to it (3) clogging; obstruction; stuffing; (degree of) blockage (4) shrinkage (5) end; conclusion (6) dead end; corner (7) distress; being at the end of one's rope<br>詰らない(つまらない): (1) dull; uninteresting; boring; tedious (2) insignificant; unimportant; trifling; trivial; worthless (3) absurd; foolish; silly (4) useless; pointless; disappointing<br>詰める(つめる): (1) to stuff into; to jam; to cram; to pack; to fill; to plug; to stop up (2) to shorten; to move closer together (3) to reduce (spending); to conserve (4) to focus intently on; to strain oneself to do (5) to work out (details) (6) to be on duty; to be stationed (7) to corner (esp. an opponent's king in shogi); to trap; to checkmate (8) to cut off (one's finger as an act of apology); to jam (one's finger in a door, etc.) (9) to continue ...; to keep doing ... without a break (10) to do ... completely; to do ... thoroughly (11) to force someone into a difficult situation by ...<br>詰る(なじる): to rebuke; to scold; to tell off"	2	S	1020	言: say<br>吉: good luck; joy; congratulations	13	言	149	7	こと・げん・ごんべん・ことば	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq1001-1500
双	ソウ	ふた、たぐい、ならぶ、ふたつ	ふ	pair, set, comparison, no. of pairs	pair	SONG	song sinh		双子(ふたご): twins; a twin	2	S	1029	又: or again; furthermore; on the other hand<br>又: or again; furthermore; on the other hand	4	隹	172	8	ふるとり	雙	会意 Hội ý	gradeS JLPT.N2 Kanji_Counting kanjifreq1001-1500
刺	シ	さ.す、さ.さる、さ.し、さし、とげ		thorn, pierce, stab, prick, sting, calling card	thorn	THỨ, THÍCH	thích khách		刺激(しげき): stimulus; impetus; incentive; encouragement; motivation; provocation<br>名刺(めいし): business card<br>刺身(さしみ): sashimi (raw sliced fish, shellfish or crustaceans)<br>刺す(さす): (1) to pierce; to stab; to prick; to stick; to thrust (2) to sting; to bite (3) to sew; to stitch; to embroider (4) to pole (a boat) (5) to catch (with a limed pole) (6) to put (a runner) out; to pick off<br>刺さる(ささる): to stick; to be stuck<br>刺繍(ししゅう): embroidery	2	S	1031	朿: thorn<br>刀: sword; saber; knife	8	刀	18	2	かたな・りっとう	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq1001-1500
壁	ヘキ	かべ		wall, lining (stomach), fence	wall	BÍCH	tường, bích họa		"壁(かべ): (1) wall; barrier (2) Chinese ""Wall"" constellation (one of the 28 mansions)"	2	S	1037	辟: false; punish; crime; law<br>土: soil; earth; ground; Turkey	16	土	32	3	つち・つちへん・どへん	(không có)	形声 Hình thanh	gradeS JLPT.N2 Kanji_Structure.Town.Building kanjifreq1001-1500
悩	ノウ	なや.む、なや.ます、なや.ましい、なやみ		trouble, worry, in pain, distress, illness	trouble	NÃO	khổ não		悩み(なやみ): trouble; troubles; worry; distress; sorrows; anguish; agony; problem<br>悩む(なやむ): to be worried; to be troubled<br>悩ます(なやます): to afflict; to torment; to harass; to molest<br>悩ましい(なやましい): (1) seductive; carnal; enchanting (2) troubling; difficult; thorny; hard (3) anxious; uneasy	2	S	1084	心: heart; mind; spirit; heart radical (no. 61)<br>小: small, insignificant<br>凶: villain; evil; bad luck; disaster	10	心	61	4	こころ・したごころ・りっしんべん	惱	形声 Hình thanh	gradeS JLPT.N2 kanjifreq1001-1500
荒	コウ	あら.い、あら-、あ.れる、あ.らす、-あ.らし、すさ.む	ら	laid waste, rough, rude, wild	laid waste	HOANG	hoang dã, hoang dại		"荒す(あらす): (1) to lay waste; to devastate; to damage (2) to invade; to break into (3) to troll (e.g. web forums); to spam<br>荒れる(あれる): (1) to be stormy; to be rough (2) to be ruined; to fall into ruin (3) to be in a bad temper; to lose one's temper<br>荒廃(こうはい): ruin; destruction; devastation; waste; decay<br>荒っぽい(あらっぽい): rough; rude<br>荒い(あらい): rough; rude; wild"	2	S	1099	艸: grass; plants; grass radical (no. 140)<br>亡: deceased; the late; dying; perish<br>巛: curving river radical (no.47)	9	艸	140	6	くさ・くさかんむり	(không có)	形声 Hình thanh	gradeS JLPT.N2 kanjifreq1001-1500
